Sr.No,Smiles,Solvent,AbsorptioMax (nm),EmissionMax (nm),Fluorescent labeling,Total Molweight,molFormula,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Rotatable Bonds,Weiner
15431,COc1c2ccccc2c(OC)c2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c12,ClCCl,686,712,Yes,699.137,C46H58O2Si2,12.685,-10.75,2,0,564.9,0.035404,18.46,-33.78,10,8065
15432,COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4ccccc4cc3c(C#Cc3ccccc3)c12,ClCCl,704,718,Yes,538.644,C40H26O2,10.665,-10.148,2,0,435.3,0.045945,18.46,-5.6835,4,5277
15433,CN1C2=Nc3n(C)c4ccccc4[n+]3CN2c2ccccc21,CO,339,376,Yes,290.349,C17H16N5,-0.4751,-3.915,5,0,208.97,0.13514,27.65,1.7639,0,925
15434,COc1ccc2c(c1)SC1=Nc3sc4cc(OC)ccc4[n+]3CN12,CO,405,470,Yes,356.449,C17H14N3O2S2,-0.1596,-5.256,5,0,242.9,0.31153,91.48,0.24,2,1313
15435,C1=CC2=Nc3cccc[n+]3CN2C=C1,CO,412,448,Yes,184.221,C11H10N3,-2.6061,-1.731,3,0,143.59,0.1241,19.48,0.59252,0,279
15436,ClC1=CN2C[n+]3cc(Cl)ccc3N=C2C=C1,CO,433,473,Yes,253.112,C11H8Cl2N3,-1.5808,-3.158,3,0,172.64,0.10322,19.48,0.66736,0,413
15437,BrC1=CN2C[n+]3cc(Br)ccc3N=C2C=C1,CO,434,476,Yes,342.014,C11H8Br2N3,-1.3306,-3.398,3,0,179.06,0.09952,19.48,-4.85,0,413
15438,CC1=CC(Br)=CN2C[n+]3cc(Br)cc(C)c3N=C12,CO,436,502,Yes,370.067,C13H12Br2N3,-0.5465,-3.866,3,0,201.79,0.08831,19.48,-4.731,0,553
15439,BrC1=CN2C[n+]3cc(Br)cc(Br)c3N=C2C(Br)=C1,CS(C)=O,449,494,Yes,499.806,C11H6Br4N3,-0.0551,-5.065,3,0,214.53,0.083065,19.48,-4.665,0,553
15440,C1=CN2C[n+]3cccc(OCc4ccccc4)c3N=C2C(OCc2ccccc2)=C1,CO,450,487,Yes,396.469,C25H22N3O2,0.0882,-4.454,5,0,308.84,0.12246,37.94,0.6505,6,2639
15441,C1=CN2C[n+]3ccc4ccccc4c3N=C2c2ccccc21,CO,453,474,Yes,284.341,C19H14N3,0.0928,-4.791,3,0,211.45,0.084275,19.48,0.32333,0,955
15442,BrC1=CN2C[n+]3cc(Br)c4ccccc4c3N=C2c2ccccc21,CO,457,502,Yes,442.133,C19H12Br2N3,1.5561,-4.916,3,0,246.92,0.072169,19.48,-4.9424,0,1193
15443,CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCOC1,405,528,Yes,654.707,C45H47BN4,10.314,-10.34,4,0,530.98,0.060944,33.95,-3.5116,8,9482
15444,CCN(CC)c1ccc(-c2nc3c4ccccc4n(C)c3nc2-c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1,C1CCOC1,416,584,Yes,654.707,C45H47BN4,10.314,-10.34,4,0,530.98,0.060944,33.95,-3.5116,8,9496
15445,CCN(CC)c1ccc(-c2nc3c(nc2-c2ccc([B-](F)(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCOC1,414.75,497.22,Yes,673.705,C45H47BFN4,10.314,-10.34,4,0,536.27,0.060343,33.95,-0.87156,8,9826
15446,CCN(CC)c1ccc(-c2nc3c4ccccc4n(C)c3nc2-c2ccc([B-](F)(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1,C1CCOC1,411.11,508.44,Yes,673.705,C45H47BFN4,10.314,-10.34,4,0,536.27,0.060343,33.95,-0.87156,8,9841
15447,CC[NH+](CC)c1ccc(-c2nc3c(nc2-c2ccc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)cc2)c2ccccc2n3C)cc1,C1CCOC1,385.56,428.33,Yes,655.715,C45H48BN4,9.6147,-10.34,4,1,545.02,0.085134,35.15,-7.34,8,9482
15448,CC[NH+](CC)c1ccc(-c2nc3c4ccccc4n(C)c3nc2-c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1,C1CCOC1,382.22,451.19,Yes,655.715,C45H48BN4,9.6147,-10.34,4,1,545.02,0.085134,35.15,-7.34,8,9496
15449,CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,ClCCl,379,455,Yes,669.071,C43H52N2OSi2,10.842,-8.666,3,0,537.87,0.065034,42.85,-32.748,8,7905
15450,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,ClCCl,509,544,Yes,719.131,C47H54N2OSi2,12.037,-10.272,3,0,572.47,0.061104,42.85,-32.748,8,9227
15451,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,ClCCl,615,651,Yes,769.191,C51H56N2OSi2,13.231,-11.878,3,0,607.07,0.057621,42.85,-32.748,8,1.10E+04
15452,CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,ClCCl,603,627,Yes,771.167,C49H54N4OSi2,11.719,-9.868,5,0,604.59,0.094146,68.63,-32.748,8,1.10E+04
15453,CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,ClCCl,561,594,Yes,727.135,C43H50N4OSi2S,11.359,-5.298,5,0,565.93,0.13655,96.87,-30.535,8,8846
15454,CCC(C)[Si](C#Cc1c2nc3c4ccccc4c(=O)c4ccccc4c3nc2c(C#C[Si](C(C)CC)(C(C)CC)C(C)CC)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)CC)C(C)CC,ClCCl,544,571,Yes,983.458,C64H70N4O2Si2,16.364,-14.662,6,0,776.32,0.090117,85.7,-20.89,14,2.05E+04
15455,CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,381,456,Yes,669.071,C43H52N2OSi2,10.842,-8.666,3,0,537.87,0.065034,42.85,-32.748,8,7905
15456,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,514,546,Yes,719.131,C47H54N2OSi2,12.037,-10.272,3,0,572.47,0.061104,42.85,-32.748,8,9227
15457,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,624,666,Yes,769.191,C51H56N2OSi2,13.231,-11.878,3,0,607.07,0.057621,42.85,-32.748,8,1.10E+04
15458,CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,614,636,Yes,771.167,C49H54N4OSi2,11.719,-9.868,5,0,604.59,0.094146,68.63,-32.748,8,1.10E+04
15459,CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,570,599,Yes,727.135,C43H50N4OSi2S,11.359,-5.298,5,0,565.93,0.13655,96.87,-30.535,8,8846
15460,CCC(C)[Si](C#Cc1c2nc3c4ccccc4c(=O)c4ccccc4c3nc2c(C#C[Si](C(C)CC)(C(C)CC)C(C)CC)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)CC)C(C)CC,CCC(C)[Si](C#Cc1c2nc3c4ccccc4c(=O)c4ccccc4c3nc2c(C#C[Si](C(C)CC)(C(C)CC)C(C)CC)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)CC)C(C)CC,552,573,Yes,983.458,C64H70N4O2Si2,16.364,-14.662,6,0,776.32,0.090117,85.7,-20.89,14,2.05E+04
15461,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccccc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,311,431,Yes,599.681,C38H33NO6,6.7625,-6.406,7,0,444.94,0.15649,74.3,1.2491,7,5581
15462,CCOC(=O)C1=C(C(=O)OCC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccccc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,311,430,Yes,627.735,C40H37NO6,7.5751,-7.006,7,0,472.46,0.14738,74.3,0.048069,9,6274
15463,CCOC(=O)C1=C(C(=O)OC)N2CCc3cc(OC)c(OC)cc3C2=C[C@H](c2ccc(Cl)cc2)C12c1ccccc1-c1ccccc12,ClCCl,310,445,Yes,648.153,C39H34ClNO6,7.7748,-7.442,7,0,474.12,0.14686,74.3,-2.2891,8,6295
15464,CCOC(=O)C1=C(C(=O)OCC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccc(Cl)cc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,311,445,Yes,662.18,C40H36ClNO6,8.1811,-7.742,7,0,487.88,0.14272,74.3,0.12225,9,6661
15465,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccc([N+](=O)[O-])cc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,310,431,Yes,644.678,C38H32N2O8,5.8409,-6.866,10,0,468.61,0.2135,120.12,-3.7673,8,6767
15466,CCOC(=O)C1=C(C(=O)OCC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccc([N+](=O)[O-])cc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,310,430,Yes,672.732,C40H36N2O8,6.6535,-7.466,10,0,496.13,0.20166,120.12,-4.9186,10,7533
15467,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccccc32)[C@@H](c2ccc(C)cc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,311,425,Yes,613.708,C39H35NO6,7.1064,-6.75,7,0,457.2,0.1523,74.3,1.225,7,5945
15468,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3c(C(=O)OC)cccc32)[C@@H](c2ccc(Cl)cc2)C=C2c3cc(OC)c(OC)cc3CCN21,ClCCl,311,439,Yes,692.162,C40H34ClNO8,7.2815,-7.283,9,0,500.37,0.1852,100.6,1.3133,9,7415
15469,COc1cc2c(cc1OC)C1=C[C@H](c3ccccc3)C3(C(C(=O)O[C@@H]4C[C@H]5CC[C@@H]4C5)=C(C(=O)O[C@H]4C[C@@H]5CC[C@H]4C5)N1CC2)c1ccccc1-c1ccccc13,ClCCl,314,422,Yes,759.94,C50H49NO6,9.6807,-9.826,7,0,551.5,0.12626,74.3,2.7937,9,1.06E+04
15470,CCOC(=O)C1=C(C(=O)OCC)C2(c3cc(Cl)ccc3-c3ccc(Cl)cc32)C2(/C=C/c3ccccc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,327,456,Yes,696.625,C40H35Cl2NO6,8.3443,-8.443,7,0,503,0.13843,74.3,0.010694,10,6851
15471,COC(=O)C1=C(C(=O)OC)C2(c3cc(Cl)ccc3-c3c(Cl)cc(Cl)cc32)C2(/C=C/c3ccccc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,327,487,Yes,703.016,C38H30Cl3NO6,8.1377,-8.579,7,0,490.9,0.14184,74.3,1.19,8,6419
15472,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3c(Br)cc(Br)cc32)C2(/C=C/c3ccccc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,328,491,Yes,757.473,C38H31Br2NO6,7.7701,-8.039,7,0,481.9,0.14449,74.3,-0.66594,8,6097
15473,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3c(Br)cc(Br)cc32)C2(/C=C/c3ccc(Cl)cc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,328,520,Yes,791.918,C38H30Br2ClNO6,8.3761,-8.775,7,0,497.32,0.14001,74.3,-0.6,8,6526
15474,CCOC(=O)C1=C(C(=O)OCC)C2(c3ccccc3-c3c(Br)cc(Br)cc32)C2(/C=C/c3ccc(Cl)cc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,329,495,Yes,819.972,C40H34Br2ClNO6,9.1887,-9.375,7,0,524.84,0.13267,74.3,-1.7793,10,7293
15475,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3-c3ccc([N+](=O)[O-])cc32)C2(/C=C/c3ccccc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,333,510,Yes,644.678,C38H32N2O8,5.3981,-6.831,10,0,468.31,0.21364,120.12,-3.889,9,6503
15476,COC(=O)C1=C(C(=O)OC)C2(c3cc([N+](=O)[O-])ccc3-c3ccc([N+](=O)[O-])cc32)C2(/C=C/c3ccccc3)c3cc(OC)c(OC)cc3CCN12,ClCCl,337,495,Yes,689.675,C38H31N3O10,4.4765,-7.291,13,0,491.98,0.26519,165.94,-3.889,10,7602
15477,COc1cc2c(cc1OC)C1=C[C@H](c3ccccc3)C3(C(C#N)=C(C#N)N1CC2)c1ccccc1-c1ccccc13,ClCCl,310,410,Yes,533.629,C36H27N3O2,6.9505,-7.496,5,0,408.34,0.12409,69.28,-2.9615,3,4505
15478,COc1cc2c(cc1OC)C1=C[C@H](c3ccc(Cl)cc3)C3(C(C#N)=C(C#N)N1CC2)c1ccccc1-c1ccccc13,ClCCl,314,405,Yes,568.074,C36H26ClN3O2,7.5565,-8.232,5,0,423.76,0.11957,69.28,-2.9066,3,4829
15479,COc1cc2c(cc1OC)C1=C[C@H](c3ccc(C)cc3)C3(C(C#N)=C(C#N)N1CC2)c1ccccc1-c1ccccc13,ClCCl,317,403,Yes,547.656,C37H29N3O2,7.2944,-7.84,5,0,420.6,0.12047,69.28,-3.0106,3,4829
15480,COc1cc2c(cc1OC)C1=C[C@H](c3ccccc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Cl)ccc1-c1ccc(Cl)cc13,ClCCl,310,389,Yes,602.52,C36H25Cl2N3O2,8.1625,-8.968,5,0,439.18,0.11537,69.28,-2.9066,3,5085
15481,COc1cc2c(cc1OC)C1=C[C@H](c3ccc(Cl)cc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Cl)ccc1-c1ccc(Cl)cc13,ClCCl,314,406,Yes,636.965,C36H24Cl3N3O2,8.7685,-9.704,5,0,454.6,0.11146,69.28,-2.9066,3,5429
15482,COc1cc2c(cc1OC)C1=C[C@H](c3ccc(C)cc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Cl)ccc1-c1ccc(Cl)cc13,ClCCl,315,402,Yes,616.546,C37H27Cl2N3O2,8.5064,-9.312,5,0,451.44,0.11224,69.28,-2.9521,3,5429
15483,COc1cc2c(cc1OC)C1=C[C@H](c3ccccc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Br)ccc1-c1ccc(Br)cc13,ClCCl,311,403,Yes,691.422,C36H25Br2N3O2,8.4009,-9.164,5,0,445.6,0.11371,69.28,-4.7515,3,5085
15484,COc1cc2c(cc1OC)C1=C[C@H](c3ccc(Cl)cc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Br)ccc1-c1ccc(Br)cc13,ClCCl,314,420,Yes,725.867,C36H24Br2ClN3O2,9.0069,-9.9,5,0,461.02,0.10991,69.28,-4.6966,3,5429
15485,COc1cc2c(cc1OC)C1=C[C@H](c3ccc(C)cc3)C3(C(C#N)=C(C#N)N1CC2)c1cc(Br)ccc1-c1ccc(Br)cc13,ClCCl,315,405,Yes,705.448,C37H27Br2N3O2,8.7448,-9.508,5,0,457.86,0.11067,69.28,-4.8006,3,5429
15486,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,C1CCCCC1,446,494,Yes,686.776,C48H26N6,10.238,-19.358,6,0,535.2,0.11461,101.64,-4.0984,6,1.16E+04
15487,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,Cc1ccccc1,451,513,Yes,686.776,C48H26N6,10.238,-19.358,6,0,535.2,0.11461,101.64,-4.0984,6,1.16E+04
15488,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,ClCCl,450,522,Yes,686.776,C48H26N6,10.238,-19.358,6,0,535.2,0.11461,101.64,-4.0984,6,1.16E+04
15489,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,C1CCOC1,452,531,Yes,686.776,C48H26N6,10.238,-19.358,6,0,535.2,0.11461,101.64,-4.0984,6,1.16E+04
15490,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,CC#N,446,535,Yes,686.776,C48H26N6,10.238,-19.358,6,0,535.2,0.11461,101.64,-4.0984,6,1.16E+04
15491,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,C1CCCCC1,493,529,Yes,658.696,C44H26F4N2,11.299,-17.522,2,0,473.76,0.014986,6.48,-1.1584,6,9167
15492,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,Cc1ccccc1,493,540,Yes,658.696,C44H26F4N2,11.299,-17.522,2,0,473.76,0.014986,6.48,-1.1584,6,9167
15493,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,ClCCl,461,546,Yes,658.696,C44H26F4N2,11.299,-17.522,2,0,473.76,0.014986,6.48,-1.1584,6,9167
15494,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,C1CCOC1,488,544,Yes,658.696,C44H26F4N2,11.299,-17.522,2,0,473.76,0.014986,6.48,-1.1584,6,9167
15495,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,CC#N,484,548,Yes,658.696,C44H26F4N2,11.299,-17.522,2,0,473.76,0.014986,6.48,-1.1584,6,9167
15496,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,C1CCCCC1,493,531,Yes,586.736,C44H30N2,10.896,-16.266,2,0,448.36,0.015835,6.48,0.1816,6,7179
15497,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,Cc1ccccc1,492,541,Yes,586.736,C44H30N2,10.896,-16.266,2,0,448.36,0.015835,6.48,0.1816,6,7179
15498,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,ClCCl,490,547,Yes,586.736,C44H30N2,10.896,-16.266,2,0,448.36,0.015835,6.48,0.1816,6,7179
15499,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,C1CCOC1,489,545,Yes,586.736,C44H30N2,10.896,-16.266,2,0,448.36,0.015835,6.48,0.1816,6,7179
15500,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,CC#N,483,548,Yes,586.736,C44H30N2,10.896,-16.266,2,0,448.36,0.015835,6.48,0.1816,6,7179
15501,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,C1CCCCC1,506,546,Yes,642.844,C48H38N2,12.272,-17.642,2,0,497.4,0.014274,6.48,-0.0025936,6,9167
15502,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,Cc1ccccc1,507,548,Yes,642.844,C48H38N2,12.272,-17.642,2,0,497.4,0.014274,6.48,-0.0025936,6,9167
15503,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,ClCCl,473,568,Yes,642.844,C48H38N2,12.272,-17.642,2,0,497.4,0.014274,6.48,-0.0025936,6,9167
15504,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,C1CCOC1,502,551,Yes,642.844,C48H38N2,12.272,-17.642,2,0,497.4,0.014274,6.48,-0.0025936,6,9167
15505,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,CC#N,496,574,Yes,642.844,C48H38N2,12.272,-17.642,2,0,497.4,0.014274,6.48,-0.0025936,6,9167
15506,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,C1CCCCC1,519,551,Yes,706.84,C48H38N2O4,10.616,-16.338,6,0,537.4,0.087644,43.4,-0.040879,10,1.16E+04
15507,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,Cc1ccccc1,519,574,Yes,706.84,C48H38N2O4,10.616,-16.338,6,0,537.4,0.087644,43.4,-0.040879,10,1.16E+04
15508,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,ClCCl,514,591,Yes,706.84,C48H38N2O4,10.616,-16.338,6,0,537.4,0.087644,43.4,-0.040879,10,1.16E+04
15509,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,C1CCOC1,515,583,Yes,706.84,C48H38N2O4,10.616,-16.338,6,0,537.4,0.087644,43.4,-0.040879,10,1.16E+04
15510,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,CC#N,508,598,Yes,706.84,C48H38N2O4,10.616,-16.338,6,0,537.4,0.087644,43.4,-0.040879,10,1.16E+04
15511,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,N#Cc1ccc(N(c2ccc(C#N)cc2)c2ccc3c4cccc5c(N(c6ccc(C#N)cc6)c6ccc(C#N)cc6)ccc(c6cccc2c63)c54)cc1,463,629,Yes,686.776,C48H26N6,10.238,-19.358,6,0,535.2,0.11461,101.64,-4.0984,6,1.16E+04
15512,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,499,578,Yes,658.696,C44H26F4N2,11.299,-17.522,2,0,473.76,0.014986,6.48,-1.1584,6,9167
15513,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,c1ccc(N(c2ccccc2)c2ccc3c4cccc5c(N(c6ccccc6)c6ccccc6)ccc(c6cccc2c63)c54)cc1,508,608,Yes,586.736,C44H30N2,10.896,-16.266,2,0,448.36,0.015835,6.48,0.1816,6,7179
15514,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c4cccc5c(N(c6ccc(C)cc6)c6ccc(C)cc6)ccc(c6cccc2c63)c54)cc1,513,605,Yes,642.844,C48H38N2,12.272,-17.642,2,0,497.4,0.014274,6.48,-0.0025936,6,9167
15515,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c4cccc5c(N(c6ccc(OC)cc6)c6ccc(OC)cc6)ccc(c6cccc2c63)c54)cc1,541,566,Yes,706.84,C48H38N2O4,10.616,-16.338,6,0,537.4,0.087644,43.4,-0.040879,10,1.16E+04
15516,CCCCCCc1cc2c3c(c1)c(=C1c4ccccc4Sc4ccccc41)c1cc(CCCCCC)cc4c1-n-3-c1c(cc(CCCCCC)cc1c4=C1c3ccccc3Sc3ccccc31)c2=C1c2ccccc2Sc2ccccc21,ClCCl,430,498,Yes,1116.61,C78H69NS3,23.984,-23.021,1,0,845.05,0.066292,79.14,-14.287,15,2.72E+04
